City,State,Country,CountryCode,PostalCode,Sex,EmailPromotion,EmailAddress,PhoneNumberType,OnlineOrderFlag,OrderQty,UnitPrice,SubTotal,TaxAmt,Freight,TotalDue,ShipMethod,ShipBase,ShipRate,FullDate
Offenbach,Saarland,Germany,DE,63009,,0,julia56@adventure-works.com,Cell,0,1,1430.442,57288.1826,5485.7751,1714.3047,64488.2624,CARGO TRANSPORT 5,8.99,1.49,2014-02-24
Oak Bay,British Columbia,Canada,CA,V8P,,0,julia58@adventure-works.com,Cell,-1,1,2384.07,2384.07,190.7256,59.6018,2634.3974,XRQ - TRUCK GROUND,3.95,0.99,2012-01-28
London,England,United Kingdom,GB,SW1P 2NU,,0,grace37@adventure-works.com,Home,-1,1,21.98,2366.96,189.3568,59.174,2615.4908,XRQ - TRUCK GROUND,3.95,0.99,2013-09-01
Coffs Harbour,New South Wales,Australia,AU,2450,,1,cassandra8@adventure-works.com,Home,0,1,1430.442,30635.004,2948.8135,921.5042,34505.3217,CARGO TRANSPORT 5,8.99,1.49,2013-12-10
Port Macquarie,New South Wales,Australia,AU,2444,,2,grace42@adventure-works.com,Cell,-1,1,2.29,572.26,45.7808,14.3065,632.3473,XRQ - TRUCK GROUND,3.95,0.99,2013-07-31
Milwaukie,Oregon,United States,US,97222,,2,grace53@adventure-works.com,Home,0,1,445.41,2321.262,222.8412,69.6379,2613.7411,CARGO TRANSPORT 5,8.99,1.49,2014-04-12
Sooke,British Columbia,Canada,CA,V0,,2,grace54@adventure-works.com,Home,-1,1,34.99,1155.48,92.4384,28.887,1276.8054,XRQ - TRUCK GROUND,3.95,0.99,2013-10-02
South Melbourne,Victoria,Australia,AU,3205,,2,grace57@adventure-works.com,Cell,0,3,728.91,76677.4547,7473.9225,2335.6008,86486.978,CARGO TRANSPORT 5,8.99,1.49,2014-05-15
Sulzbach Taunus,Saarland,Germany,DE,66272,,0,patricia7@adventure-works.com,Cell,0,3,445.41,53500.224,5138.1526,1605.6727,60244.0493,CARGO TRANSPORT 5,8.99,1.49,2014-05-07
Pantin,Seine Saint Denis,France,FR,93500,,0,byron6@adventure-works.com,Home,0,2,1466.01,31001.682,2958.7762,924.6176,34885.0758,CARGO TRANSPORT 5,8.99,1.49,2014-01-11
Melton,Victoria,Australia,AU,3337,,1,patricia19@adventure-works.com,Cell,0,5,1020.594,31154.4749,2977.5861,930.4957,35062.5567,CARGO TRANSPORT 5,8.99,1.49,2014-02-12
Melton,Victoria,Australia,AU,3337,,1,patricia19@adventure-works.com,Cell,0,2,54.894,37209.6,3598.3092,1124.4716,41932.3808,CARGO TRANSPORT 5,8.99,1.49,2014-02-03
West Covina,California,United States,US,91791,,2,kristina1@adventure-works.com,Home,0,2,44.994,6700.1106,645.2179,201.6306,7546.9591,CARGO TRANSPORT 5,8.99,1.49,2014-04-28
Bendigo,Victoria,Australia,AU,3550,,2,byron7@adventure-works.com,Cell,0,3,728.91,27288.846,2597.4318,811.6974,30697.9752,CARGO TRANSPORT 5,8.99,1.49,2014-01-16
Bendigo,Victoria,Australia,AU,3550,,2,byron7@adventure-works.com,Cell,0,3,1020.594,11747.532,1128.0944,352.5295,13228.1559,CARGO TRANSPORT 5,8.99,1.49,2014-03-22
Bellflower,California,United States,US,90706,,0,kristina17@adventure-works.com,Cell,-1,1,4.99,83.97,6.7176,2.0993,92.7869,XRQ - TRUCK GROUND,3.95,0.99,2013-05-31
Bellflower,California,United States,US,90706,,0,kristina17@adventure-works.com,Cell,-1,1,8.99,8.99,0.7192,0.2248,9.934,XRQ - TRUCK GROUND,3.95,0.99,2011-12-03
Warrington,England,United Kingdom,GB,WA3 7BH,,2,rachel38@adventure-works.com,Home,-1,1,8.99,30.48,2.4384,0.762,33.6804,XRQ - TRUCK GROUND,3.95,0.99,2011-12-26
Warrington,England,United Kingdom,GB,WA3 7BH,,2,rachel38@adventure-works.com,Home,-1,1,34.99,574.98,45.9984,14.3745,635.3529,XRQ - TRUCK GROUND,3.95,0.99,2013-08-11
Berkeley,California,United States,US,94704,,1,rachel41@adventure-works.com,Home,0,1,4.77,868.89,80.196,25.0612,974.1472,CARGO TRANSPORT 5,8.99,1.49,2014-03-07
La Jolla,California,United States,US,92806,,2,cynthia4@adventure-works.com,Cell,0,5,356.898,80450.376,7735.1488,2417.234,90602.7588,CARGO TRANSPORT 5,8.99,1.49,2014-01-02
Saint-Denis,Seine Saint Denis,France,FR,93400,,0,rachel50@adventure-works.com,Home,0,4,218.454,64704.8794,6354.4426,1985.7633,73045.0853,CARGO TRANSPORT 5,8.99,1.49,2014-06-24
York,England,United Kingdom,GB,YO15,,1,rachel52@adventure-works.com,Home,0,1,323.994,1458.888,138.9864,43.4333,1641.3077,CARGO TRANSPORT 5,8.99,1.49,2014-01-12
Renton,Washington,United States,US,98055,,0,rachel53@adventure-works.com,Cell,0,3,72.0,32820.4567,3128.2389,977.5746,36926.2702,CARGO TRANSPORT 5,8.99,1.49,2014-01-20
Hawthorne,Queensland,Australia,AU,4171,,0,rachel64@adventure-works.com,Cell,0,6,445.41,66375.648,6398.8843,1999.6513,74774.1836,CARGO TRANSPORT 5,8.99,1.49,2014-04-19
Coffs Harbour,New South Wales,Australia,AU,2450,,1,cassandra12@adventure-works.com,Cell,-1,1,769.49,804.48,64.3584,20.112,888.9504,XRQ - TRUCK GROUND,3.95,0.99,2013-11-06
Bellingham,Washington,United States,US,98225,,2,cassandra13@adventure-works.com,Home,0,3,1020.594,8344.098,799.4489,249.8278,9393.3747,CARGO TRANSPORT 5,8.99,1.49,2014-02-09
Novato,California,United States,US,94947,,0,cassandra17@adventure-works.com,Cell,0,3,218.454,31044.9012,3003.9599,938.7375,34987.5986,CARGO TRANSPORT 5,8.99,1.49,2014-05-14
Bremerton,Washington,United States,US,98312,,0,grace50@adventure-works.com,Home,0,3,728.91,26884.59,2601.8687,813.084,30299.5427,CARGO TRANSPORT 5,8.99,1.49,2014-05-30
Croix,Nord,France,FR,59170,,0,grace62@adventure-works.com,Cell,0,2,200.052,61044.4562,6082.7451,1900.8578,69028.0591,CARGO TRANSPORT 5,8.99,1.49,2014-05-22
Runcorn,England,United Kingdom,GB,TY31,,0,grace63@adventure-works.com,Cell,0,1,63.9,35272.6228,3476.3951,1086.3735,39835.3914,CARGO TRANSPORT 5,8.99,1.49,2013-11-18
Findon,South Australia,Australia,AU,5023,,0,gloria24@adventure-works.com,Cell,0,3,72.876,29133.471,3049.6412,953.0129,33136.1251,CARGO TRANSPORT 5,8.99,1.49,2014-05-07
Reading,England,United Kingdom,GB,RG7 5H7,,0,patricia15@adventure-works.com,Home,0,1,218.454,23412.8828,2245.3795,701.6811,26359.9434,CARGO TRANSPORT 5,8.99,1.49,2014-05-14
Sooke,British Columbia,Canada,CA,V0,,1,kristina6@adventure-works.com,Home,-1,1,24.99,27.28,2.1824,0.682,30.1444,XRQ - TRUCK GROUND,3.95,0.99,2013-07-04
Berlin,Hessen,Germany,DE,13441,,0,rachel35@adventure-works.com,Home,0,7,38.1,33171.1091,3174.9346,992.1671,37338.2108,CARGO TRANSPORT 5,8.99,1.49,2014-02-01
Lavender Bay,New South Wales,Australia,AU,2060,,0,kristina11@adventure-works.com,Cell,-1,1,35.0,35.0,2.8,0.875,38.675,XRQ - TRUCK GROUND,3.95,0.99,2013-06-17
Lavender Bay,New South Wales,Australia,AU,2060,,0,kristina11@adventure-works.com,Cell,-1,1,34.99,39.98,3.1984,0.9995,44.1779,XRQ - TRUCK GROUND,3.95,0.99,2011-12-03
Spokane,Washington,United States,US,99202,,0,cynthia9@adventure-works.com,Cell,0,3,461.694,38575.0104,3688.1195,1152.5374,43415.6673,CARGO TRANSPORT 5,8.99,1.49,2014-04-30
North Ryde,New South Wales,Australia,AU,2113,,0,cynthia10@adventure-works.com,Home,-1,1,7.95,573.42,45.8736,14.3355,633.6291,XRQ - TRUCK GROUND,3.95,0.99,2013-11-05
London,England,United Kingdom,GB,W10 6BL,,0,cynthia14@adventure-works.com,Cell,-1,1,9.99,2344.96,187.5968,58.624,2591.1808,XRQ - TRUCK GROUND,3.95,0.99,2011-12-19
London,England,United Kingdom,GB,W10 6BL,,0,cynthia14@adventure-works.com,Cell,-1,1,4.99,7.28,0.5824,0.182,8.0444,XRQ - TRUCK GROUND,3.95,0.99,2013-09-16
Paris,Seine (Paris),France,FR,75010,,1,cynthia15@adventure-works.com,Cell,0,2,338.994,5531.802,531.3807,166.0565,6229.2392,CARGO TRANSPORT 5,8.99,1.49,2014-01-09
Glendale,California,United States,US,91203,,0,rachel55@adventure-works.com,Home,0,2,1430.442,17193.546,1650.5804,515.8064,19359.9328,CARGO TRANSPORT 5,8.99,1.49,2014-05-01
Victoria,British Columbia,Canada,CA,V8V,,2,brandy20@adventure-works.com,Cell,-1,1,3.99,80.57,6.4456,2.0143,89.0299,XRQ - TRUCK GROUND,3.95,0.99,2013-06-26
Sooke,British Columbia,Canada,CA,V0,,1,alicia0@adventure-works.com,Cell,-1,1,53.99,618.98,49.5184,15.4745,683.9729,XRQ - TRUCK GROUND,3.95,0.99,2013-07-06
Kirkland,Washington,United States,US,98033,,0,alicia1@adventure-works.com,Home,-1,1,34.99,63.97,5.1176,1.5993,70.6869,XRQ - TRUCK GROUND,3.95,0.99,2013-09-20
Chula Vista,California,United States,US,91910,,1,rachel61@adventure-works.com,Cell,-1,1,21.98,2319.26,185.5408,57.9815,2562.7823,XRQ - TRUCK GROUND,3.95,0.99,2013-08-08
Metz,Moselle,France,FR,57000,,0,george9@adventure-works.com,Cell,-1,1,21.98,36.96,2.9568,0.924,40.8408,XRQ - TRUCK GROUND,3.95,0.99,2013-02-20
Metz,Moselle,France,FR,57000,,0,george9@adventure-works.com,Cell,-1,1,539.99,539.99,43.1992,13.4998,596.689,XRQ - TRUCK GROUND,3.95,0.99,2013-07-17
Chatou,Yveline,France,FR,78400,,0,george10@adventure-works.com,Cell,-1,1,24.99,1729.97,138.3976,43.2493,1911.6169,XRQ - TRUCK GROUND,3.95,0.99,2013-08-06
Malabar,New South Wales,Australia,AU,2036,,2,alyssa53@adventure-works.com,Cell,0,1,1376.994,12552.204,1209.7167,378.0365,14139.9572,CARGO TRANSPORT 5,8.99,1.49,2014-05-03
Findon,South Australia,Australia,AU,5023,Female,0,alyssa59@adventure-works.com,Cell,0,5,32.394,25283.1022,2786.5509,870.7971,28940.4502,CARGO TRANSPORT 5,8.99,1.49,2014-04-11
Imperial Beach,California,United States,US,91932,,0,alyssa60@adventure-works.com,Cell,-1,1,34.99,663.44,53.0752,16.586,733.1012,XRQ - TRUCK GROUND,3.95,0.99,2013-11-16
National City,California,United States,US,91950,,0,george26@adventure-works.com,Cell,-1,1,8.99,62.98,5.0384,1.5745,69.5929,XRQ - TRUCK GROUND,3.95,0.99,2011-11-14
National City,California,United States,US,91950,,0,george26@adventure-works.com,Cell,0,1,1242.8518,38818.229,3740.1306,1168.7908,43727.1504,CARGO TRANSPORT 5,8.99,1.49,2014-05-26
Warrington,England,United Kingdom,GB,WA1,,0,chloe48@adventure-works.com,Home,0,2,165.231,26628.0859,2599.0132,812.1916,30039.2907,CARGO TRANSPORT 5,8.99,1.49,2014-02-22
Newton,British Columbia,Canada,CA,V2M1S6,,0,chloe49@adventure-works.com,Home,-1,1,21.98,106.95,8.556,2.6738,118.1798,XRQ - TRUCK GROUND,3.95,0.99,2013-01-12
Newton,British Columbia,Canada,CA,V2M1S6,,0,chloe49@adventure-works.com,Home,-1,1,7.95,31.73,2.5384,0.7933,35.0617,XRQ - TRUCK GROUND,3.95,0.99,2013-06-18
Berkeley,California,United States,US,94704,,1,carol26@adventure-works.com,Home,-1,1,4.99,39.98,3.1984,0.9995,44.1779,XRQ - TRUCK GROUND,3.95,0.99,2013-02-18
Berkeley,California,United States,US,94704,,1,carol26@adventure-works.com,Home,-1,1,2384.07,2433.04,194.6432,60.826,2688.5092,XRQ - TRUCK GROUND,3.95,0.99,2013-07-18
Drancy,Seine Saint Denis,France,FR,93700,,0,derek12@adventure-works.com,Cell,-1,1,63.5,2405.47,192.4376,60.1368,2658.0444,XRQ - TRUCK GROUND,3.95,0.99,2012-03-13
Drancy,Seine Saint Denis,France,FR,93700,,0,derek12@adventure-works.com,Cell,-1,1,21.98,2341.97,187.3576,58.5493,2587.8769,XRQ - TRUCK GROUND,3.95,0.99,2013-07-24
Burlingame,California,United States,US,94010,,0,derek17@adventure-works.com,Cell,0,2,1430.442,25622.286,2465.3385,770.4183,28858.0428,CARGO TRANSPORT 5,8.99,1.49,2014-03-19
Melton,Victoria,Australia,AU,3337,,0,derek18@adventure-works.com,Cell,-1,1,24.99,29.98,2.3984,0.7495,33.1279,XRQ - TRUCK GROUND,3.95,0.99,2013-10-20
Peterborough,England,United Kingdom,GB,PB12,,0,bradley9@adventure-works.com,Home,0,3,32.994,31154.4749,2977.5861,930.4957,35062.5567,CARGO TRANSPORT 5,8.99,1.49,2014-02-04
Stoke-on-Trent,England,United Kingdom,GB,AS23,,0,chloe69@adventure-works.com,Cell,0,1,728.91,6784.296,650.2009,203.1878,7637.6847,CARGO TRANSPORT 5,8.99,1.49,2014-01-26
Gold Coast,Queensland,Australia,AU,4217,,1,bradley15@adventure-works.com,Home,-1,1,28.99,58.47,4.6776,1.4618,64.6094,XRQ - TRUCK GROUND,3.95,0.99,2012-04-22
Gold Coast,Queensland,Australia,AU,4217,,1,bradley15@adventure-works.com,Home,-1,1,539.99,569.97,45.5976,14.2493,629.8169,XRQ - TRUCK GROUND,3.95,0.99,2013-08-21
Bonn,Hamburg,Germany,DE,53001,,0,bradley16@adventure-works.com,Cell,0,2,323.994,2748.51,263.3032,82.2822,3094.0954,CARGO TRANSPORT 5,8.99,1.49,2013-11-28
Bellflower,California,United States,US,90706,,1,chloe77@adventure-works.com,Cell,-1,1,21.49,23.78,1.9024,0.5945,26.2769,XRQ - TRUCK GROUND,3.95,0.99,2013-04-21
Bellingham,Washington,United States,US,98225,,0,emma39@adventure-works.com,Cell,-1,1,2443.35,2457.33,196.5864,61.4333,2715.3497,XRQ - TRUCK GROUND,3.95,0.99,2011-12-09
Bellingham,Washington,United States,US,98225,,0,emma39@adventure-works.com,Cell,-1,1,34.99,98.96,7.9168,2.474,109.3508,XRQ - TRUCK GROUND,3.95,0.99,2013-08-09
South Melbourne,Victoria,Australia,AU,3205,,0,byron1@adventure-works.com,Home,0,1,24.6935,197.548,15.8038,4.9387,218.2905,CARGO TRANSPORT 5,8.99,1.49,2013-12-09
South Melbourne,Victoria,Australia,AU,3205,,0,byron1@adventure-works.com,Home,0,3,1376.994,11999.13,1166.76,364.6125,13530.5025,CARGO TRANSPORT 5,8.99,1.49,2014-05-07
Runcorn,England,United Kingdom,GB,TY31,,1,carol23@adventure-works.com,Home,-1,1,4.99,2457.33,196.5864,61.4333,2715.3497,XRQ - TRUCK GROUND,3.95,0.99,2011-12-08
Runcorn,England,United Kingdom,GB,TY31,,1,carol23@adventure-works.com,Home,-1,1,53.99,93.97,7.5176,2.3493,103.8369,XRQ - TRUCK GROUND,3.95,0.99,2013-08-19
Bremerton,Washington,United States,US,98312,,2,monica4@adventure-works.com,Home,-1,1,21.98,636.94,50.9552,15.9235,703.8187,XRQ - TRUCK GROUND,3.95,0.99,2013-09-12
Bremerton,Washington,United States,US,98312,,2,monica4@adventure-works.com,Home,-1,1,24.49,2359.46,188.7568,58.9865,2607.2033,XRQ - TRUCK GROUND,3.95,0.99,2013-08-01
W. Linn,Oregon,United States,US,97068,,0,monica9@adventure-works.com,Home,-1,1,2.29,2322.28,185.7824,58.057,2566.1194,XRQ - TRUCK GROUND,3.95,0.99,2011-12-08
W. Linn,Oregon,United States,US,97068,,0,monica9@adventure-works.com,Home,-1,1,53.99,1174.48,93.9584,29.362,1297.8004,XRQ - TRUCK GROUND,3.95,0.99,2013-08-11
Renton,Washington,United States,US,98055,,2,emma56@adventure-works.com,Home,-1,1,34.99,2344.96,187.5968,58.624,2591.1808,XRQ - TRUCK GROUND,3.95,0.99,2011-12-02
Renton,Washington,United States,US,98055,,2,emma56@adventure-works.com,Home,-1,1,54.99,2389.97,191.1976,59.7493,2640.9169,XRQ - TRUCK GROUND,3.95,0.99,2013-08-17
Bellingham,Washington,United States,US,98225,,0,monica17@adventure-works.com,Cell,-1,1,4.99,58.98,4.7184,1.4745,65.1729,XRQ - TRUCK GROUND,3.95,0.99,2013-07-23
Bellingham,Washington,United States,US,98225,,0,monica17@adventure-works.com,Cell,-1,1,69.99,78.98,6.3184,1.9745,87.2729,XRQ - TRUCK GROUND,3.95,0.99,2013-07-23
Bellingham,Washington,United States,US,98225,,0,monica17@adventure-works.com,Cell,-1,1,4.99,2356.96,188.5568,58.924,2604.4408,XRQ - TRUCK GROUND,3.95,0.99,2013-10-26
Grossmont,California,United States,US,91941,,0,holly3@adventure-works.com,Home,0,1,48.594,90.588,8.4341,2.6357,101.6578,CARGO TRANSPORT 5,8.99,1.49,2014-03-04
Bellingham,Washington,United States,US,98225,,2,holly7@adventure-works.com,Cell,0,3,242.994,55103.4671,5996.4757,1873.8986,62973.8414,CARGO TRANSPORT 5,8.99,1.49,2013-11-21
Concord,California,United States,US,94519,,2,holly12@adventure-works.com,Cell,0,2,338.994,27975.6975,2704.4837,845.1512,31525.3324,CARGO TRANSPORT 5,8.99,1.49,2014-05-28
Warrnambool,Victoria,Australia,AU,3280,,1,holly15@adventure-works.com,Cell,0,3,323.994,40255.9142,3856.1111,1205.0347,45317.06,CARGO TRANSPORT 5,8.99,1.49,2014-04-20
St. Leonards,New South Wales,Australia,AU,2065,,0,holly19@adventure-works.com,Home,0,8,5.394,8866.68,850.6978,265.8431,9983.2209,CARGO TRANSPORT 5,8.99,1.49,2014-06-23
Port Orchard,Washington,United States,US,98366,,1,cassandra6@adventure-works.com,Cell,0,1,38.1,70.644,6.513,2.0353,79.1923,CARGO TRANSPORT 5,8.99,1.49,2014-05-19
Suresnes,Hauts de Seine,France,FR,92150,,0,grace41@adventure-works.com,Home,0,1,183.9382,46021.1798,4699.8245,1468.6951,52189.6994,CARGO TRANSPORT 5,8.99,1.49,2014-02-20
Milwaukie,Oregon,United States,US,97222,,0,kelvin38@adventure-works.com,Cell,0,5,323.994,31001.682,2958.7762,924.6176,34885.0758,CARGO TRANSPORT 5,8.99,1.49,2014-01-10
Lincoln Acres,California,United States,US,91950,,2,margaret27@adventure-works.com,Cell,0,3,12.144,37209.6,3598.3092,1124.4716,41932.3808,CARGO TRANSPORT 5,8.99,1.49,2014-02-02
Oxford,England,United Kingdom,GB,OX1,,0,logan58@adventure-works.com,Cell,0,2,445.41,32372.328,3133.2236,979.1324,36484.684,CARGO TRANSPORT 5,8.99,1.49,2014-02-25
Oxford,England,United Kingdom,GB,OX1,,0,logan58@adventure-works.com,Cell,0,4,16.272,36550.8348,3614.5867,1129.5583,41294.9798,CARGO TRANSPORT 5,8.99,1.49,2014-03-23
Lancaster,England,United Kingdom,GB,LA1 1LN,,1,susan18@adventure-works.com,Cell,-1,1,34.99,38.98,3.1184,0.9745,43.0729,XRQ - TRUCK GROUND,3.95,0.99,2013-09-20
Lake Oswego,Oregon,United States,US,97034,,2,clarence41@adventure-works.com,Cell,-1,1,4.99,4.99,0.3992,0.1248,5.514,XRQ - TRUCK GROUND,3.95,0.99,2013-09-03
Long Beach,California,United States,US,90802,,1,susan25@adventure-works.com,Home,0,6,65.6018,129261.254,12556.6486,3923.9527,145741.8553,CARGO TRANSPORT 5,8.99,1.49,2014-05-19
Redwood City,California,United States,US,94063,,0,samuel63@adventure-works.com,Home,0,2,1430.442,26693.718,2581.4895,806.7155,30081.923,CARGO TRANSPORT 5,8.99,1.49,2014-04-20
Colma,California,United States,US,94014,,2,candice8@adventure-works.com,Cell,0,1,780.8182,26523.0027,2556.2752,798.836,29878.1139,CARGO TRANSPORT 5,8.99,1.49,2014-04-25
Bellflower,California,United States,US,90706,,0,sam3@adventure-works.com,Home,0,1,37.254,18057.942,1739.3357,543.5424,20340.8201,CARGO TRANSPORT 5,8.99,1.49,2014-01-25
Everett,Washington,United States,US,98201,,0,logan72@adventure-works.com,Home,-1,1,49.99,819.48,65.5584,20.487,905.5254,XRQ - TRUCK GROUND,3.95,0.99,2013-10-18
Chula Vista,California,United States,US,91910,,1,candice17@adventure-works.com,Home,0,2,20.994,5696.538,535.0925,167.2164,6398.8469,CARGO TRANSPORT 5,8.99,1.49,2014-04-14
Oregon City,Oregon,United States,US,97045,,0,samuel64@adventure-works.com,Cell,0,4,200.052,36942.4556,3529.1148,1102.8484,41574.4188,CARGO TRANSPORT 5,8.99,1.49,2014-04-20
Port Macquarie,New South Wales,Australia,AU,2444,,2,dana2@adventure-works.com,Home,-1,1,4.99,2407.04,192.5632,60.176,2659.7792,XRQ - TRUCK GROUND,3.95,0.99,2013-10-03
Lieusaint,Seine et Marne,France,FR,77127,,0,nathan68@adventure-works.com,Cell,0,2,149.874,40255.9142,3856.1111,1205.0347,45317.06,CARGO TRANSPORT 5,8.99,1.49,2014-04-30
Runcorn,England,United Kingdom,GB,TY31,,1,nathan70@adventure-works.com,Cell,0,3,600.2625,84380.7379,8222.4775,2569.5242,95172.7396,CARGO TRANSPORT 5,8.99,1.49,2014-03-15
San Francisco,California,United States,US,94109,,0,dana14@adventure-works.com,Cell,0,1,1430.442,8835.84,848.411,265.1285,9949.3795,CARGO TRANSPORT 5,8.99,1.49,2013-12-28
Warrnambool,Victoria,Australia,AU,3280,,0,carrie3@adventure-works.com,Home,-1,1,564.99,586.97,46.9576,14.6743,648.6019,XRQ - TRUCK GROUND,3.95,0.99,2011-07-30
Warrnambool,Victoria,Australia,AU,3280,,0,carrie3@adventure-works.com,Home,-1,1,32.6,34.89,2.7912,0.8723,38.5535,XRQ - TRUCK GROUND,3.95,0.99,2013-10-17
Watford,England,United Kingdom,GB,WA3,,1,samuel70@adventure-works.com,Home,-1,1,8.99,578.46,46.2768,14.4615,639.1983,XRQ - TRUCK GROUND,3.95,0.99,2013-09-27
Watford,England,United Kingdom,GB,WA3,,1,samuel70@adventure-works.com,Home,-1,1,21.49,27.77,2.2216,0.6943,30.6859,XRQ - TRUCK GROUND,3.95,0.99,2011-07-06
Colomiers,Garonne (Haute),France,FR,31770,,2,carrie13@adventure-works.com,Cell,0,3,218.454,44411.3304,4288.4368,1340.1365,50039.9037,CARGO TRANSPORT 5,8.99,1.49,2014-01-05
Colomiers,Garonne (Haute),France,FR,31770,,2,carrie13@adventure-works.com,Cell,0,2,5.394,2870.952,268.2487,83.8277,3223.0284,CARGO TRANSPORT 5,8.99,1.49,2014-03-03
Oak Bay,British Columbia,Canada,CA,V8P,,0,julia58@adventure-works.com,Cell,-1,1,54.99,2372.91,189.8328,59.3228,2622.0656,XRQ - TRUCK GROUND,3.95,0.99,2013-09-15
Shawnee,British Columbia,Canada,CA,V9B 5T2,,2,shawn10@adventure-works.com,Home,-1,1,9.99,2329.98,186.3984,58.2495,2574.6279,XRQ - TRUCK GROUND,3.95,0.99,2013-08-16
Shawnee,British Columbia,Canada,CA,V9B 5T2,,2,shawn10@adventure-works.com,Home,0,2,1430.442,24213.5442,2703.4449,844.8265,27761.8156,CARGO TRANSPORT 5,8.99,1.49,2014-03-09
Chatou,Yveline,France,FR,78400,,2,julia64@adventure-works.com,Cell,-1,1,2.29,2345.22,187.6176,58.6305,2591.4681,XRQ - TRUCK GROUND,3.95,0.99,2013-09-09
Chatou,Yveline,France,FR,78400,,2,julia64@adventure-works.com,Cell,-1,1,3.99,146.06,11.6848,3.6515,161.3963,XRQ - TRUCK GROUND,3.95,0.99,2013-11-18
Reading,England,United Kingdom,GB,RG7 5H7,,0,julia72@adventure-works.com,Cell,-1,1,9.99,14.98,1.1984,0.3745,16.5529,XRQ - TRUCK GROUND,3.95,0.99,2012-01-07
Reading,England,United Kingdom,GB,RG7 5H7,,0,julia72@adventure-works.com,Cell,-1,1,2.29,31.27,2.5016,0.7818,34.5534,XRQ - TRUCK GROUND,3.95,0.99,2013-09-02
Puyallup,Washington,United States,US,98371,,0,shawn18@adventure-works.com,Home,-1,1,159.0,166.28,13.3024,4.157,183.7394,XRQ - TRUCK GROUND,3.95,0.99,2013-09-11
Puyallup,Washington,United States,US,98371,,0,shawn18@adventure-works.com,Home,0,1,29.994,18220.9299,1728.5622,540.1757,20489.6678,CARGO TRANSPORT 5,8.99,1.49,2014-02-06
Tacoma,Washington,United States,US,98403,,1,peter10@adventure-works.com,Home,-1,1,21.98,80.94,6.4752,2.0235,89.4387,XRQ - TRUCK GROUND,3.95,0.99,2013-08-27
Tacoma,Washington,United States,US,98403,,1,peter10@adventure-works.com,Home,0,6,35.994,33129.1617,3174.6895,992.0905,37295.9417,CARGO TRANSPORT 5,8.99,1.49,2014-06-10
Bellingham,Washington,United States,US,98225,,0,peter11@adventure-works.com,Cell,-1,1,49.99,119.98,9.5984,2.9995,132.5779,XRQ - TRUCK GROUND,3.95,0.99,2013-08-23
Matraville,New South Wales,Australia,AU,2036,,0,peter18@adventure-works.com,Home,0,6,5.394,22057.986,2118.5455,662.0455,24838.577,CARGO TRANSPORT 5,8.99,1.49,2013-12-19
Matraville,New South Wales,Australia,AU,2036,,0,peter18@adventure-works.com,Home,-1,1,2.29,14.23,1.1384,0.3558,15.7242,XRQ - TRUCK GROUND,3.95,0.99,2013-08-05
Metz,Moselle,France,FR,57000,,1,peter19@adventure-works.com,Cell,-1,1,21.98,2395.96,191.6768,59.899,2647.5358,XRQ - TRUCK GROUND,3.95,0.99,2012-02-22
Metz,Moselle,France,FR,57000,,1,peter19@adventure-works.com,Cell,-1,1,4.99,2457.33,196.5864,61.4333,2715.3497,XRQ - TRUCK GROUND,3.95,0.99,2013-11-09
Cloverdale,South Australia,Australia,AU,6105,,0,jennifer55@adventure-works.com,Home,0,3,780.8182,4356.8575,429.8766,134.3364,4921.0705,CARGO TRANSPORT 5,8.99,1.49,2014-01-23
Coronado,California,United States,US,92118,,2,corey0@adventure-works.com,Home,0,10,72.0,32109.4774,3057.4851,955.4641,36122.4266,CARGO TRANSPORT 5,8.99,1.49,2014-05-28
Sunbury,Victoria,Australia,AU,3429,,0,jennifer63@adventure-works.com,Home,-1,1,2384.07,2419.06,193.5248,60.4765,2673.0613,XRQ - TRUCK GROUND,3.95,0.99,2012-02-25
Sunbury,Victoria,Australia,AU,3429,,0,jennifer63@adventure-works.com,Home,-1,1,49.99,85.95,6.876,2.1488,94.9748,XRQ - TRUCK GROUND,3.95,0.99,2013-11-10
Caloundra,Queensland,Australia,AU,4551,,1,corey7@adventure-works.com,Cell,-1,1,1700.99,1700.99,136.0792,42.5248,1879.594,XRQ - TRUCK GROUND,3.95,0.99,2013-10-17
